Interaction_ID,User_ID,User_Name,User_Age,User_Gender,User_Location,User_Membership_Level,Item_ID,Item_Name,Item_Category,Item_Subcategory,Item_Brand,Item_Price,Item_Rating,Interaction_Type,Timestamp,Rating,Discount_Applied,Payment_Method,Referral_Source
17604,U604,Charlie Davis,31,Non-Binary,Houston,Silver,P0104,Smartwatch,Electronics,Kitchen Appliances,Brand D,858.07,3.5,click,2024-01-13 05:23:00,5,False,Bank Transfer,email campaign
17605,U605,John Doe,32,Female,Houston,Platinum,P0105,T-Shirt,Electronics,Wearable Tech,Brand B,82.75,4.6,purchase,2024-01-13 05:24:00,,True,Cash,social media
17606,U606,Jane Smith,18,Male,New York,Silver,P0106,Laptop,Electronics,Wearable Tech,Brand A,91.53,4.4,review,2024-01-13 05:25:00,3,True,Cash,direct visit
17607,U607,Charlie Davis,54,Male,Los Angeles,Platinum,P0107,Novel,Clothing,Fiction,Brand A,248.57,3.5,click,2024-01-13 05:26:00,3,True,Bank Transfer,search engine
17608,U608,Charlie Davis,49,Male,Los Angeles,Platinum,P0108,Coffee Maker,Books,Wearable Tech,Brand A,296.07,3.6,click,2024-01-13 05:27:00,,False,PayPal,search engine
17609,U609,John Doe,48,Non-Binary,Chicago,Gold,P0109,T-Shirt,Electronics,Apparel,Brand C,561.32,3.6,review,2024-01-13 05:28:00,4,False,PayPal,direct visit
17610,U610,Charlie Davis,35,Female,Los Angeles,Silver,P0110,Headphones,Clothing,Apparel,Brand B,278.33,4.7,purchase,2024-01-13 05:29:00,5,True,Cash,search engine
17611,U611,Bob Brown,51,Female,New York,Platinum,P0111,Novel,Electronics,Wearable Tech,Brand A,172.73,3.4,click,2024-01-13 05:30:00,5,True,Credit Card,direct visit
17612,U612,Alice Johnson,59,Female,New York,Platinum,P0112,Laptop,Home Goods,Wearable Tech,Brand A,603.4,3.4,click,2024-01-13 05:31:00,,True,Credit Card,direct visit
17613,U613,Bob Brown,39,Non-Binary,Los Angeles,Gold,P0113,Headphones,Clothing,Wearable Tech,Brand B,74.41,4.8,review,2024-01-13 05:32:00,,False,PayPal,email campaign
17614,U614,Charlie Davis,51,Male,Los Angeles,Gold,P0114,Smartwatch,Home Goods,Kitchen Appliances,Brand C,786.06,3.7,review,2024-01-13 05:33:00,5,True,PayPal,social media
17615,U615,Charlie Davis,22,Non-Binary,Phoenix,Silver,P0115,Novel,Electronics,Kitchen Appliances,Brand D,723.02,3.3,click,2024-01-13 05:34:00,5,False,Bank Transfer,social media
17616,U616,Bob Brown,42,Male,Houston,Silver,P0116,Laptop,Clothing,Fiction,Brand C,166.03,3.2,click,2024-01-13 05:35:00,4,True,PayPal,search engine
17617,U617,Alice Johnson,58,Non-Binary,Chicago,Gold,P0117,Headphones,Clothing,Apparel,Brand A,357.54,3.9,purchase,2024-01-13 05:36:00,4,False,PayPal,social media
17618,U618,Charlie Davis,39,Male,Houston,Platinum,P0118,Headphones,Home Goods,Apparel,Brand B,594.37,4.4,review,2024-01-13 05:37:00,,True,Bank Transfer,search engine
17619,U619,Bob Brown,49,Non-Binary,Houston,Gold,P0119,Coffee Maker,Electronics,Apparel,Brand A,654.19,4.4,click,2024-01-13 05:38:00,3,False,Credit Card,search engine
17620,U620,Alice Johnson,57,Female,Phoenix,Silver,P0120,Novel,Home Goods,Apparel,Brand D,102.6,3.1,click,2024-01-13 05:39:00,5,True,Credit Card,social media
17621,U621,Alice Johnson,55,Non-Binary,Los Angeles,Gold,P0121,Laptop,Electronics,Wearable Tech,Brand D,610.73,3.8,click,2024-01-13 05:40:00,4,False,Bank Transfer,social media
17622,U622,John Doe,56,Male,Houston,Silver,P0122,Laptop,Clothing,Kitchen Appliances,Brand A,666.31,3.2,purchase,2024-01-13 05:41:00,4,True,PayPal,direct visit
17623,U623,Alice Johnson,38,Non-Binary,Los Angeles,Platinum,P0123,Headphones,Clothing,Kitchen Appliances,Brand C,521.12,3.1,review,2024-01-13 05:42:00,5,False,PayPal,search engine
17624,U624,John Doe,31,Non-Binary,Los Angeles,Silver,P0124,Smartwatch,Books,Kitchen Appliances,Brand B,46.68,4.4,purchase,2024-01-13 05:43:00,5,True,Bank Transfer,direct visit
17625,U625,Jane Smith,34,Female,Chicago,Platinum,P0125,Laptop,Books,Kitchen Appliances,Brand A,218.84,3.2,review,2024-01-13 05:44:00,4,True,Credit Card,social media
17626,U626,Charlie Davis,57,Female,New York,Silver,P0126,T-Shirt,Electronics,Apparel,Brand C,420.15,4.6,review,2024-01-13 05:45:00,5,False,PayPal,search engine
17627,U627,John Doe,51,Non-Binary,Los Angeles,Silver,P0127,Laptop,Home Goods,Fiction,Brand C,545.0,3.4,review,2024-01-13 05:46:00,5,False,PayPal,email campaign
17628,U628,Alice Johnson,26,Male,Los Angeles,Gold,P0128,Novel,Home Goods,Apparel,Brand C,933.27,3.6,click,2024-01-13 05:47:00,4,True,Credit Card,email campaign
17629,U629,John Doe,24,Non-Binary,Phoenix,Gold,P0129,Headphones,Clothing,Apparel,Brand B,871.68,4.3,review,2024-01-13 05:48:00,3,True,PayPal,social media
17630,U630,Charlie Davis,29,Male,Phoenix,Gold,P0130,Headphones,Home Goods,Wearable Tech,Brand A,248.34,3.5,review,2024-01-13 05:49:00,,True,Cash,direct visit
17631,U631,Jane Smith,44,Male,New York,Silver,P0131,Coffee Maker,Clothing,Fiction,Brand B,62.12,3.5,review,2024-01-13 05:50:00,3,False,PayPal,email campaign
17632,U632,Charlie Davis,36,Female,New York,Platinum,P0132,Laptop,Home Goods,Wearable Tech,Brand A,282.47,4.1,click,2024-01-13 05:51:00,3,False,Bank Transfer,direct visit
17633,U633,Jane Smith,55,Female,Chicago,Silver,P0133,Headphones,Books,Wearable Tech,Brand C,976.67,4.2,click,2024-01-13 05:52:00,,True,PayPal,email campaign
17634,U634,Bob Brown,28,Male,Chicago,Platinum,P0134,Novel,Home Goods,Kitchen Appliances,Brand A,720.01,4.0,review,2024-01-13 05:53:00,3,True,PayPal,direct visit
17635,U635,Alice Johnson,45,Non-Binary,Chicago,Platinum,P0135,Coffee Maker,Home Goods,Fiction,Brand D,894.54,3.0,purchase,2024-01-13 05:54:00,3,False,PayPal,search engine
17636,U636,Alice Johnson,59,Male,Phoenix,Platinum,P0136,Smartwatch,Books,Kitchen Appliances,Brand C,128.14,4.0,click,2024-01-13 05:55:00,,False,Credit Card,search engine
17637,U637,Bob Brown,38,Female,Phoenix,Platinum,P0137,Coffee Maker,Clothing,Wearable Tech,Brand B,942.25,4.6,click,2024-01-13 05:56:00,4,False,Credit Card,direct visit
17638,U638,John Doe,59,Non-Binary,Houston,Silver,P0138,T-Shirt,Books,Kitchen Appliances,Brand A,391.76,3.5,purchase,2024-01-13 05:57:00,5,True,PayPal,social media
17639,U639,Charlie Davis,40,Female,Los Angeles,Platinum,P0139,Headphones,Books,Apparel,Brand A,106.03,4.7,review,2024-01-13 05:58:00,,False,Credit Card,search engine
17640,U640,Charlie Davis,26,Female,Chicago,Silver,P0140,Headphones,Electronics,Wearable Tech,Brand D,153.78,3.2,click,2024-01-13 05:59:00,5,False,Bank Transfer,social media
17641,U641,Charlie Davis,49,Female,Houston,Gold,P0141,Coffee Maker,Books,Apparel,Brand D,20.75,4.2,review,2024-01-13 06:00:00,4,True,PayPal,search engine
17642,U642,Bob Brown,23,Non-Binary,Houston,Gold,P0142,Coffee Maker,Electronics,Wearable Tech,Brand C,670.82,3.5,purchase,2024-01-13 06:01:00,3,True,Credit Card,social media
17643,U643,Alice Johnson,38,Female,Chicago,Silver,P0143,Laptop,Electronics,Fiction,Brand B,271.53,3.1,click,2024-01-13 06:02:00,5,False,Bank Transfer,email campaign
17644,U644,Jane Smith,32,Male,New York,Gold,P0144,Laptop,Home Goods,Wearable Tech,Brand A,85.28,4.2,review,2024-01-13 06:03:00,4,True,Cash,social media
17645,U645,John Doe,35,Non-Binary,Chicago,Gold,P0145,Smartwatch,Electronics,Wearable Tech,Brand D,713.25,4.7,purchase,2024-01-13 06:04:00,,False,Credit Card,social media
17646,U646,Alice Johnson,49,Non-Binary,Phoenix,Platinum,P0146,Laptop,Clothing,Fiction,Brand A,188.85,4.0,click,2024-01-13 06:05:00,,False,Bank Transfer,direct visit
17647,U647,Charlie Davis,52,Female,Los Angeles,Platinum,P0147,Headphones,Electronics,Wearable Tech,Brand A,930.65,4.5,purchase,2024-01-13 06:06:00,5,True,Credit Card,email campaign
17648,U648,Bob Brown,38,Non-Binary,Chicago,Gold,P0148,Headphones,Home Goods,Apparel,Brand B,521.21,3.1,click,2024-01-13 06:07:00,4,True,Credit Card,email campaign
17649,U649,Jane Smith,39,Non-Binary,Phoenix,Platinum,P0149,Laptop,Electronics,Wearable Tech,Brand D,29.59,3.4,purchase,2024-01-13 06:08:00,,True,PayPal,email campaign
17650,U650,Alice Johnson,34,Male,Chicago,Silver,P0150,Headphones,Books,Fiction,Brand D,139.41,4.7,purchase,2024-01-13 06:09:00,3,True,Cash,email campaign
17651,U651,Alice Johnson,51,Male,New York,Platinum,P0151,Coffee Maker,Clothing,Apparel,Brand C,271.27,3.3,click,2024-01-13 06:10:00,4,False,Credit Card,search engine
17652,U652,Alice Johnson,24,Male,New York,Platinum,P0152,Coffee Maker,Books,Kitchen Appliances,Brand D,888.86,4.2,review,2024-01-13 06:11:00,,False,Cash,search engine
17653,U653,Alice Johnson,47,Non-Binary,Los Angeles,Platinum,P0153,Novel,Home Goods,Apparel,Brand C,928.16,3.8,purchase,2024-01-13 06:12:00,4,False,Bank Transfer,direct visit
17654,U654,Jane Smith,21,Non-Binary,Los Angeles,Silver,P0154,Novel,Home Goods,Kitchen Appliances,Brand B,156.48,4.3,review,2024-01-13 06:13:00,3,True,Cash,social media
17655,U655,Bob Brown,54,Female,Los Angeles,Platinum,P0155,T-Shirt,Clothing,Apparel,Brand A,623.4,4.6,review,2024-01-13 06:14:00,5,True,Cash,email campaign
17656,U656,Alice Johnson,56,Non-Binary,Los Angeles,Silver,P0156,Laptop,Electronics,Apparel,Brand A,532.88,4.0,purchase,2024-01-13 06:15:00,,False,PayPal,direct visit
17657,U657,Bob Brown,53,Non-Binary,Phoenix,Platinum,P0157,Headphones,Clothing,Fiction,Brand B,383.76,3.9,purchase,2024-01-13 06:16:00,3,False,PayPal,direct visit
17658,U658,Charlie Davis,22,Female,Phoenix,Platinum,P0158,Headphones,Home Goods,Fiction,Brand A,116.21,3.3,click,2024-01-13 06:17:00,3,False,Cash,social media
17659,U659,John Doe,55,Non-Binary,Houston,Platinum,P0159,Coffee Maker,Clothing,Apparel,Brand A,183.96,4.5,click,2024-01-13 06:18:00,3,False,PayPal,social media
17660,U660,Bob Brown,53,Female,Los Angeles,Silver,P0160,Headphones,Electronics,Kitchen Appliances,Brand D,75.67,3.8,click,2024-01-13 06:19:00,,True,Cash,social media
17661,U661,Jane Smith,39,Non-Binary,Chicago,Silver,P0161,Smartwatch,Home Goods,Apparel,Brand B,497.3,4.1,click,2024-01-13 06:20:00,5,True,Cash,direct visit
17662,U662,Charlie Davis,30,Male,Phoenix,Gold,P0162,T-Shirt,Home Goods,Kitchen Appliances,Brand D,509.86,4.8,purchase,2024-01-13 06:21:00,3,True,Credit Card,search engine
17663,U663,Bob Brown,33,Female,New York,Silver,P0163,Laptop,Electronics,Apparel,Brand D,54.13,3.6,review,2024-01-13 06:22:00,3,False,Bank Transfer,email campaign
17664,U664,Bob Brown,50,Non-Binary,Phoenix,Silver,P0164,Laptop,Home Goods,Fiction,Brand C,801.18,4.6,review,2024-01-13 06:23:00,4,True,Credit Card,search engine
17665,U665,Alice Johnson,39,Male,New York,Gold,P0165,Novel,Home Goods,Fiction,Brand A,866.9,4.9,review,2024-01-13 06:24:00,3,False,Bank Transfer,search engine
17666,U666,Charlie Davis,56,Female,Phoenix,Platinum,P0166,Laptop,Books,Wearable Tech,Brand A,274.4,4.4,click,2024-01-13 06:25:00,4,True,Bank Transfer,search engine
17667,U667,Charlie Davis,32,Non-Binary,Los Angeles,Silver,P0167,Coffee Maker,Clothing,Apparel,Brand A,314.57,4.2,review,2024-01-13 06:26:00,5,True,PayPal,direct visit
17668,U668,John Doe,38,Non-Binary,Chicago,Silver,P0168,Laptop,Home Goods,Wearable Tech,Brand D,976.94,4.7,purchase,2024-01-13 06:27:00,,True,Cash,social media
17669,U669,Jane Smith,49,Female,Houston,Silver,P0169,Laptop,Electronics,Kitchen Appliances,Brand A,945.3,4.1,click,2024-01-13 06:28:00,,False,Bank Transfer,search engine
17670,U670,Charlie Davis,50,Non-Binary,Chicago,Gold,P0170,Headphones,Electronics,Fiction,Brand C,825.89,3.8,click,2024-01-13 06:29:00,4,False,Credit Card,search engine
17671,U671,Jane Smith,21,Female,Houston,Silver,P0171,Novel,Clothing,Fiction,Brand C,797.22,4.1,click,2024-01-13 06:30:00,,True,Bank Transfer,search engine
17672,U672,John Doe,23,Male,Phoenix,Gold,P0172,Laptop,Books,Fiction,Brand A,914.83,3.5,review,2024-01-13 06:31:00,4,False,Cash,social media
17673,U673,Alice Johnson,50,Non-Binary,Phoenix,Silver,P0173,T-Shirt,Books,Apparel,Brand A,325.24,3.9,purchase,2024-01-13 06:32:00,3,False,Bank Transfer,search engine
17674,U674,Jane Smith,43,Male,Los Angeles,Silver,P0174,T-Shirt,Home Goods,Fiction,Brand C,726.62,4.2,review,2024-01-13 06:33:00,4,False,Bank Transfer,search engine
17675,U675,Bob Brown,45,Male,Los Angeles,Gold,P0175,Headphones,Clothing,Wearable Tech,Brand C,62.36,4.9,purchase,2024-01-13 06:34:00,,False,Credit Card,direct visit
17676,U676,Bob Brown,19,Female,Los Angeles,Gold,P0176,Headphones,Home Goods,Wearable Tech,Brand C,763.37,3.5,purchase,2024-01-13 06:35:00,3,False,Cash,social media
17677,U677,Alice Johnson,40,Male,Houston,Silver,P0177,Smartwatch,Clothing,Fiction,Brand D,169.61,3.2,review,2024-01-13 06:36:00,,False,PayPal,email campaign
17678,U678,Alice Johnson,27,Male,Chicago,Gold,P0178,Headphones,Electronics,Wearable Tech,Brand A,683.46,3.5,review,2024-01-13 06:37:00,,True,Credit Card,search engine
17679,U679,Alice Johnson,29,Female,Houston,Gold,P0179,Novel,Home Goods,Kitchen Appliances,Brand C,217.02,4.2,purchase,2024-01-13 06:38:00,3,True,PayPal,search engine
17680,U680,Jane Smith,50,Male,Houston,Platinum,P0180,T-Shirt,Clothing,Kitchen Appliances,Brand A,138.18,4.7,review,2024-01-13 06:39:00,5,True,Bank Transfer,direct visit
17681,U681,Bob Brown,25,Female,Los Angeles,Platinum,P0181,Headphones,Clothing,Wearable Tech,Brand D,803.73,3.6,purchase,2024-01-13 06:40:00,4,True,Credit Card,search engine
17682,U682,Bob Brown,34,Male,Chicago,Gold,P0182,Coffee Maker,Home Goods,Wearable Tech,Brand C,71.34,4.9,review,2024-01-13 06:41:00,,True,Cash,search engine
17683,U683,Bob Brown,27,Non-Binary,Phoenix,Silver,P0183,Smartwatch,Electronics,Wearable Tech,Brand C,379.95,3.6,purchase,2024-01-13 06:42:00,5,False,Bank Transfer,email campaign
17684,U684,Bob Brown,54,Female,Phoenix,Gold,P0184,Smartwatch,Home Goods,Kitchen Appliances,Brand C,389.85,4.1,click,2024-01-13 06:43:00,3,False,PayPal,search engine
17685,U685,Alice Johnson,43,Female,Los Angeles,Silver,P0185,Coffee Maker,Books,Apparel,Brand D,895.78,3.5,click,2024-01-13 06:44:00,4,False,Credit Card,direct visit
17686,U686,Charlie Davis,27,Female,Houston,Platinum,P0186,Headphones,Home Goods,Kitchen Appliances,Brand A,920.93,4.5,purchase,2024-01-13 06:45:00,3,True,Cash,email campaign
17687,U687,Charlie Davis,19,Male,Phoenix,Platinum,P0187,Smartwatch,Electronics,Apparel,Brand B,154.55,4.7,purchase,2024-01-13 06:46:00,4,True,Bank Transfer,social media
17688,U688,John Doe,44,Male,Chicago,Gold,P0188,Smartwatch,Books,Fiction,Brand A,502.55,4.6,purchase,2024-01-13 06:47:00,4,False,Cash,social media
17689,U689,Alice Johnson,49,Non-Binary,Houston,Platinum,P0189,T-Shirt,Clothing,Wearable Tech,Brand A,532.5,3.7,click,2024-01-13 06:48:00,4,False,Bank Transfer,search engine
17690,U690,Bob Brown,56,Female,Houston,Silver,P0190,Novel,Clothing,Kitchen Appliances,Brand A,185.41,4.1,click,2024-01-13 06:49:00,4,False,Cash,search engine
17691,U691,Jane Smith,28,Non-Binary,New York,Silver,P0191,Smartwatch,Home Goods,Apparel,Brand A,173.08,3.6,purchase,2024-01-13 06:50:00,3,False,Credit Card,direct visit
17692,U692,John Doe,48,Male,New York,Silver,P0192,Novel,Books,Apparel,Brand C,209.06,4.9,review,2024-01-13 06:51:00,5,True,Cash,direct visit
17693,U693,Jane Smith,55,Non-Binary,Phoenix,Silver,P0193,Laptop,Electronics,Kitchen Appliances,Brand B,80.08,3.5,purchase,2024-01-13 06:52:00,,True,Cash,search engine
17694,U694,Jane Smith,51,Non-Binary,New York,Silver,P0194,Novel,Books,Kitchen Appliances,Brand C,181.26,4.1,click,2024-01-13 06:53:00,5,False,Credit Card,email campaign
17695,U695,Alice Johnson,29,Non-Binary,Chicago,Silver,P0195,Coffee Maker,Books,Kitchen Appliances,Brand D,773.0,4.4,click,2024-01-13 06:54:00,3,True,Cash,social media
17696,U696,Alice Johnson,43,Female,Los Angeles,Gold,P0196,Headphones,Books,Fiction,Brand A,272.45,3.3,review,2024-01-13 06:55:00,5,True,PayPal,direct visit
17697,U697,Bob Brown,38,Male,Phoenix,Silver,P0197,T-Shirt,Electronics,Apparel,Brand C,923.54,4.3,purchase,2024-01-13 06:56:00,,False,PayPal,email campaign
17698,U698,Alice Johnson,43,Non-Binary,Los Angeles,Platinum,P0198,Coffee Maker,Books,Apparel,Brand A,294.51,4.3,review,2024-01-13 06:57:00,4,False,PayPal,email campaign
17699,U699,Jane Smith,38,Female,Houston,Platinum,P0199,T-Shirt,Home Goods,Kitchen Appliances,Brand D,608.39,3.7,purchase,2024-01-13 06:58:00,4,True,Credit Card,email campaign
17700,U700,Jane Smith,35,Male,Chicago,Gold,P0200,Laptop,Home Goods,Kitchen Appliances,Brand C,241.15,4.9,review,2024-01-13 06:59:00,5,True,Bank Transfer,search engine
17701,U701,Jane Smith,54,Male,New York,Silver,P0201,Novel,Home Goods,Wearable Tech,Brand A,130.65,4.6,click,2024-01-13 07:00:00,5,False,Cash,social media
17702,U702,Alice Johnson,42,Female,Los Angeles,Silver,P0202,Headphones,Clothing,Kitchen Appliances,Brand C,546.85,5.0,review,2024-01-13 07:01:00,4,True,Cash,social media
17703,U703,John Doe,24,Non-Binary,Phoenix,Platinum,P0203,Coffee Maker,Electronics,Kitchen Appliances,Brand C,334.65,3.1,purchase,2024-01-13 07:02:00,,True,Credit Card,direct visit
17704,U704,John Doe,26,Male,Houston,Gold,P0204,Laptop,Clothing,Kitchen Appliances,Brand D,134.64,3.7,purchase,2024-01-13 07:03:00,5,True,Bank Transfer,search engine
17705,U705,Alice Johnson,22,Non-Binary,Los Angeles,Platinum,P0205,T-Shirt,Home Goods,Wearable Tech,Brand A,350.56,4.4,click,2024-01-13 07:04:00,3,False,Cash,direct visit
17706,U706,Bob Brown,39,Female,Houston,Gold,P0206,Novel,Electronics,Fiction,Brand D,472.01,3.5,purchase,2024-01-13 07:05:00,,False,Credit Card,email campaign
17707,U707,Alice Johnson,31,Female,Phoenix,Platinum,P0207,Novel,Electronics,Kitchen Appliances,Brand D,430.49,4.7,review,2024-01-13 07:06:00,5,False,Cash,direct visit
17708,U708,Jane Smith,28,Male,Chicago,Silver,P0208,Novel,Books,Apparel,Brand B,11.1,3.2,purchase,2024-01-13 07:07:00,4,False,Credit Card,email campaign
17709,U709,John Doe,18,Female,Phoenix,Silver,P0209,Coffee Maker,Books,Wearable Tech,Brand C,742.48,3.7,purchase,2024-01-13 07:08:00,3,True,Bank Transfer,email campaign
17710,U710,Charlie Davis,48,Male,Chicago,Gold,P0210,Coffee Maker,Clothing,Fiction,Brand C,49.91,4.5,review,2024-01-13 07:09:00,3,True,Bank Transfer,direct visit
17711,U711,Bob Brown,37,Male,Houston,Gold,P0211,Smartwatch,Clothing,Kitchen Appliances,Brand B,707.45,4.3,review,2024-01-13 07:10:00,,True,Credit Card,social media
17712,U712,John Doe,44,Female,Chicago,Gold,P0212,Novel,Electronics,Apparel,Brand A,746.68,4.6,click,2024-01-13 07:11:00,5,False,Cash,email campaign
17713,U713,John Doe,49,Non-Binary,Phoenix,Gold,P0213,Coffee Maker,Home Goods,Kitchen Appliances,Brand C,855.75,3.3,review,2024-01-13 07:12:00,,True,Bank Transfer,search engine
17714,U714,Jane Smith,41,Female,New York,Platinum,P0214,Novel,Home Goods,Fiction,Brand A,562.44,4.5,purchase,2024-01-13 07:13:00,,True,Cash,search engine
17715,U715,Charlie Davis,33,Non-Binary,New York,Gold,P0215,Novel,Home Goods,Wearable Tech,Brand B,982.13,4.1,review,2024-01-13 07:14:00,4,False,PayPal,email campaign
17716,U716,Charlie Davis,22,Female,Los Angeles,Silver,P0216,Headphones,Electronics,Kitchen Appliances,Brand C,965.9,3.9,purchase,2024-01-13 07:15:00,3,True,PayPal,search engine
17717,U717,John Doe,41,Male,Los Angeles,Silver,P0217,Coffee Maker,Home Goods,Apparel,Brand A,81.21,3.1,review,2024-01-13 07:16:00,,True,Credit Card,search engine
17718,U718,Charlie Davis,41,Male,New York,Silver,P0218,Coffee Maker,Home Goods,Fiction,Brand B,55.07,4.1,purchase,2024-01-13 07:17:00,5,True,PayPal,direct visit
17719,U719,Jane Smith,54,Non-Binary,New York,Silver,P0219,Smartwatch,Books,Apparel,Brand C,451.45,4.8,click,2024-01-13 07:18:00,5,False,Bank Transfer,email campaign
17720,U720,Bob Brown,57,Female,Phoenix,Platinum,P0220,Coffee Maker,Clothing,Wearable Tech,Brand A,256.84,4.6,purchase,2024-01-13 07:19:00,4,True,Credit Card,direct visit
17721,U721,Charlie Davis,24,Female,New York,Platinum,P0221,Headphones,Home Goods,Kitchen Appliances,Brand A,323.03,4.1,review,2024-01-13 07:20:00,4,False,Bank Transfer,search engine
17722,U722,Bob Brown,57,Female,Chicago,Gold,P0222,Headphones,Clothing,Fiction,Brand D,282.12,4.3,click,2024-01-13 07:21:00,5,True,PayPal,social media
17723,U723,Charlie Davis,53,Non-Binary,Los Angeles,Platinum,P0223,Smartwatch,Books,Fiction,Brand D,832.5,3.3,review,2024-01-13 07:22:00,,False,Credit Card,direct visit
17724,U724,Charlie Davis,41,Male,Los Angeles,Silver,P0224,Smartwatch,Electronics,Wearable Tech,Brand A,795.35,3.6,click,2024-01-13 07:23:00,4,True,Bank Transfer,email campaign
17725,U725,Alice Johnson,25,Male,Los Angeles,Gold,P0225,Coffee Maker,Home Goods,Wearable Tech,Brand B,908.71,4.4,click,2024-01-13 07:24:00,5,False,PayPal,direct visit
17726,U726,Jane Smith,26,Female,Los Angeles,Silver,P0226,Smartwatch,Books,Kitchen Appliances,Brand D,172.35,4.2,click,2024-01-13 07:25:00,5,False,Cash,direct visit
17727,U727,Alice Johnson,39,Non-Binary,Phoenix,Gold,P0227,Laptop,Clothing,Apparel,Brand C,294.28,3.7,purchase,2024-01-13 07:26:00,3,True,PayPal,social media
17728,U728,Jane Smith,27,Male,Phoenix,Platinum,P0228,Smartwatch,Clothing,Kitchen Appliances,Brand B,334.96,3.2,review,2024-01-13 07:27:00,,True,Credit Card,direct visit
17729,U729,Jane Smith,27,Male,New York,Silver,P0229,Coffee Maker,Clothing,Wearable Tech,Brand A,577.9,4.3,purchase,2024-01-13 07:28:00,3,False,PayPal,email campaign
17730,U730,John Doe,37,Male,Houston,Silver,P0230,T-Shirt,Home Goods,Wearable Tech,Brand B,190.43,4.1,purchase,2024-01-13 07:29:00,5,True,Bank Transfer,direct visit
17731,U731,Charlie Davis,45,Female,Phoenix,Platinum,P0231,Smartwatch,Clothing,Apparel,Brand D,760.07,4.2,purchase,2024-01-13 07:30:00,3,True,Cash,social media
17732,U732,Alice Johnson,59,Male,New York,Gold,P0232,Novel,Home Goods,Apparel,Brand A,103.43,3.4,click,2024-01-13 07:31:00,5,False,Bank Transfer,social media
17733,U733,John Doe,39,Male,Houston,Gold,P0233,Laptop,Clothing,Kitchen Appliances,Brand C,347.76,3.2,review,2024-01-13 07:32:00,4,False,PayPal,search engine
17734,U734,Jane Smith,51,Non-Binary,New York,Gold,P0234,Coffee Maker,Home Goods,Fiction,Brand D,882.25,4.5,purchase,2024-01-13 07:33:00,4,False,Cash,social media
17735,U735,Jane Smith,39,Male,Phoenix,Silver,P0235,Novel,Clothing,Apparel,Brand A,85.9,3.8,review,2024-01-13 07:34:00,3,False,Credit Card,direct visit
17736,U736,Alice Johnson,19,Non-Binary,Phoenix,Gold,P0236,Headphones,Electronics,Wearable Tech,Brand C,16.42,3.2,click,2024-01-13 07:35:00,4,False,Credit Card,direct visit
17737,U737,Jane Smith,56,Female,Houston,Silver,P0237,Smartwatch,Books,Wearable Tech,Brand D,166.32,3.3,click,2024-01-13 07:36:00,3,False,Cash,email campaign
17738,U738,Bob Brown,33,Non-Binary,Los Angeles,Platinum,P0238,Novel,Books,Fiction,Brand A,354.13,4.8,purchase,2024-01-13 07:37:00,3,False,Bank Transfer,email campaign
17739,U739,Alice Johnson,35,Male,New York,Silver,P0239,Coffee Maker,Electronics,Apparel,Brand A,913.59,3.8,review,2024-01-13 07:38:00,3,True,Cash,search engine
17740,U740,Charlie Davis,19,Female,Chicago,Platinum,P0240,Smartwatch,Electronics,Kitchen Appliances,Brand C,922.26,4.3,purchase,2024-01-13 07:39:00,4,True,Credit Card,search engine
17741,U741,John Doe,58,Female,Chicago,Gold,P0241,Smartwatch,Clothing,Apparel,Brand A,705.12,3.9,review,2024-01-13 07:40:00,5,True,Credit Card,search engine
17742,U742,Charlie Davis,50,Male,Los Angeles,Silver,P0242,Headphones,Clothing,Apparel,Brand C,213.86,3.3,purchase,2024-01-13 07:41:00,3,True,Bank Transfer,direct visit
17743,U743,John Doe,24,Male,New York,Silver,P0243,Smartwatch,Home Goods,Fiction,Brand D,665.67,4.5,purchase,2024-01-13 07:42:00,3,False,Cash,search engine
17744,U744,Charlie Davis,18,Female,Phoenix,Gold,P0244,T-Shirt,Home Goods,Kitchen Appliances,Brand A,890.97,3.3,click,2024-01-13 07:43:00,4,False,Bank Transfer,social media
17745,U745,Bob Brown,53,Non-Binary,Houston,Platinum,P0245,T-Shirt,Clothing,Wearable Tech,Brand C,185.93,4.6,purchase,2024-01-13 07:44:00,,False,Credit Card,direct visit
17746,U746,Bob Brown,50,Male,Houston,Gold,P0246,Coffee Maker,Books,Kitchen Appliances,Brand A,442.73,4.0,click,2024-01-13 07:45:00,,True,Cash,search engine
17747,U747,Jane Smith,58,Female,Houston,Silver,P0247,Novel,Electronics,Wearable Tech,Brand D,367.18,3.2,purchase,2024-01-13 07:46:00,4,True,Credit Card,direct visit
17748,U748,Jane Smith,28,Female,Chicago,Platinum,P0248,Coffee Maker,Electronics,Fiction,Brand A,251.92,4.2,review,2024-01-13 07:47:00,5,True,Bank Transfer,social media
17749,U749,Alice Johnson,57,Female,Chicago,Platinum,P0249,T-Shirt,Clothing,Kitchen Appliances,Brand A,426.91,4.4,review,2024-01-13 07:48:00,5,False,Cash,search engine
17750,U750,Alice Johnson,20,Male,Los Angeles,Silver,P0250,Novel,Books,Wearable Tech,Brand C,383.43,4.0,review,2024-01-13 07:49:00,5,False,Credit Card,search engine
17751,U751,Charlie Davis,47,Male,Los Angeles,Gold,P0251,Smartwatch,Electronics,Apparel,Brand D,446.97,3.6,purchase,2024-01-13 07:50:00,4,True,PayPal,search engine
